District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Solapur,Rice,RICE PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",0.13407332114406267,0.9868959031838194,0.13605497656982563,inf,0.36616023970942374
Solapur,Rice,RICE YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",2254.186606718135,0.9917738335799698,28.053289050321315,10.74416109386991,47.47827510259966
Solapur,Wheat,WHEAT AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",1.4838279552548366,0.994021604202656,0.6252182402773147,1.0306983897001694,1.218124769986571
Solapur,Wheat,WHEAT PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",2.155362103665301,0.9969734383829233,1.1002945539793085,2.9698396003107552,1.4681151534076955
Solapur,Wheat,WHEAT YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",188.77889877147175,0.9968934530997884,10.486406170456451,1.1014139826849634,13.739683357758713
Solapur,Sorghum,SORGHUM AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",4.066727698458767,0.9996311333211044,1.6377459649793515,0.2340934863664738,2.016612927276518
Solapur,Sorghum,SORGHUM PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",192.24676278236046,0.9801318926006474,8.734893703727382,4.7640818394576225,13.865307886316858
Solapur,Sorghum,SORGHUM YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.01}",433.4067864188468,0.9729250818787047,12.435541727106864,3.5390619271559474,20.818424205949086
Solapur,Pearl Millet,PEARL MILLET AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",16.427758211730932,0.9853420931817753,1.67686910947152,2.7947597176041308,4.053117098201202
Solapur,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.04856547852828233,0.9988080278089407,0.11765843852308176,0.6651699977410056,0.2203757666538731
