District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Sangli,Fertilizers,POTASH SHARE IN NPK (Percent),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.5, 'svr__C': 500}",0.04180475299123229,0.9974191963714596,0.16633848824981873,0.8220937999519342,0.20446210649221114
Sangli,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 1000}",2.6820794646144126,0.9980880663649208,1.2602936463763839,2.6739059336706448,1.637705548813465
Sangli,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.5, 'svr__C': 1000}",1.6609928390806281,0.9982793680673189,0.871510408559039,2.3982088084913014,1.2887951113658944
Sangli,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.1, 'svr__C': 1000}",0.62132383276625,0.9987886667993569,0.5041842555146535,2.6990783142515693,0.7882409737930718
Sangli,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.5, 'svr__C': 100}",1.2542158758127124,0.9964412315689584,0.9711826712615745,9.913968226296376,1.1199177986855609
Sangli,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 'auto', 'svr__epsilon': 0.01, 'svr__C': 100}",3.844561057313223,0.9889644662918133,0.773059286063799,2.293862344601909,1.9607552262618664
Sangli,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",0.4262761099533093,0.9982574523883665,0.41243921090393343,2.199419044801832,0.6528982385895288
Sangli,Weather,Min Temp (Centigrate),"{'svr__kernel': 'rbf', 'svr__gamma': 0.001, 'svr__epsilon': 0.01, 'svr__C': 1000}",9.716018922389133e-05,0.9995101507126629,0.009785501520520318,0.04958042997845847,0.009856986822751226
Sangli,Weather,Max Temp (Centigrate),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.001, 'svr__C': 500}",4.5741973688538144e-05,0.9998023293279888,0.0038716454114200035,0.012362826887851421,0.006763281281193186
Sangli,Weather,Precipitation (mm),"{'svr__kernel': 'rbf', 'svr__gamma': 0.01, 'svr__epsilon': 0.5, 'svr__C': 500}",2421.7828044102375,0.8791133698615465,34.13522432117911,3.4941103335313826,49.21161249553034
