District,Year,Crop,Target Column,Forecasted Value
Bhandara,2018,Pigeonpea,PIGEONPEA AREA (1000 ha),6.962850064136655
Bhandara,2019,Pigeonpea,PIGEONPEA AREA (1000 ha),7.1068539895687
Bhandara,2020,Pigeonpea,PIGEONPEA AREA (1000 ha),7.20777122965835
Bhandara,2021,Pigeonpea,PIGEONPEA AREA (1000 ha),6.205991378430186
Bhandara,2022,Pigeonpea,PIGEONPEA AREA (1000 ha),7.175237016684429
Bhandara,2023,Pigeonpea,PIGEONPEA AREA (1000 ha),6.983375919642954
Bhandara,2025,Pigeonpea,PIGEONPEA AREA (1000 ha),6.929010928838041
Bhandara,2030,Pigeonpea,PIGEONPEA AREA (1000 ha),7.052399183895668
Bhandara,2035,Pigeonpea,PIGEONPEA AREA (1000 ha),7.289643235264238
Bhandara,2040,Pigeonpea,PIGEONPEA AREA (1000 ha),7.090803939248554
Bhandara,2045,Pigeonpea,PIGEONPEA AREA (1000 ha),7.0621894178509255
Bhandara,2050,Pigeonpea,PIGEONPEA AREA (1000 ha),7.826151301686716
Bhandara,2017,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),2.4845195507813322
Bhandara,2018,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),2.4296008010146473
Bhandara,2019,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),4.201019864040763
Bhandara,2020,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.8527580914588135
Bhandara,2021,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.200131529136332
Bhandara,2022,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.9583983156301947
Bhandara,2023,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.3276989265179573
Bhandara,2025,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.4893897179650715
Bhandara,2030,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.142247061483321
Bhandara,2035,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),4.987384772339997
Bhandara,2040,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.046558997289015
Bhandara,2045,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),3.117398884247155
Bhandara,2050,Pigeonpea,PIGEONPEA PRODUCTION (1000 tons),4.442267081618898
Bhandara,2017,Pigeonpea,PIGEONPEA YIELD (Kg per ha),342.8249941173142
Bhandara,2018,Pigeonpea,PIGEONPEA YIELD (Kg per ha),302.86689296749694
Bhandara,2019,Pigeonpea,PIGEONPEA YIELD (Kg per ha),570.5081640741371
Bhandara,2020,Pigeonpea,PIGEONPEA YIELD (Kg per ha),485.0045041314825
Bhandara,2021,Pigeonpea,PIGEONPEA YIELD (Kg per ha),443.99913424169046
Bhandara,2022,Pigeonpea,PIGEONPEA YIELD (Kg per ha),510.52400124132714
Bhandara,2023,Pigeonpea,PIGEONPEA YIELD (Kg per ha),434.56467120254706
Bhandara,2025,Pigeonpea,PIGEONPEA YIELD (Kg per ha),476.86493272457744
Bhandara,2030,Pigeonpea,PIGEONPEA YIELD (Kg per ha),388.9993272951411
Bhandara,2035,Pigeonpea,PIGEONPEA YIELD (Kg per ha),669.304399677655
Bhandara,2040,Pigeonpea,PIGEONPEA YIELD (Kg per ha),367.11330925430264
Bhandara,2045,Pigeonpea,PIGEONPEA YIELD (Kg per ha),383.19778499068974
Bhandara,2050,Pigeonpea,PIGEONPEA YIELD (Kg per ha),581.6776726341145
Bhandara,2017,Minor Pulses,MINOR PULSES AREA (1000 ha),207.99896013166065
Bhandara,2018,Minor Pulses,MINOR PULSES AREA (1000 ha),227.356958273254
Bhandara,2019,Minor Pulses,MINOR PULSES AREA (1000 ha),85.99892618438768
Bhandara,2020,Minor Pulses,MINOR PULSES AREA (1000 ha),85.44722833365832
Bhandara,2021,Minor Pulses,MINOR PULSES AREA (1000 ha),87.40616704735666
Bhandara,2022,Minor Pulses,MINOR PULSES AREA (1000 ha),93.77543989948879
Bhandara,2023,Minor Pulses,MINOR PULSES AREA (1000 ha),72.00120133806003
Bhandara,2025,Minor Pulses,MINOR PULSES AREA (1000 ha),83.5868899970033
Bhandara,2030,Minor Pulses,MINOR PULSES AREA (1000 ha),79.93106780040094
Bhandara,2035,Minor Pulses,MINOR PULSES AREA (1000 ha),72.74842119185013
Bhandara,2040,Minor Pulses,MINOR PULSES AREA (1000 ha),63.97319200530612
Bhandara,2045,Minor Pulses,MINOR PULSES AREA (1000 ha),61.342735186855286
Bhandara,2050,Minor Pulses,MINOR PULSES AREA (1000 ha),63.20655492838558
Bhandara,2017,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),16.20000129567657
Bhandara,2018,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),12.200192014070211
Bhandara,2019,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),21.90213312080934
Bhandara,2020,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),22.832198882327248
Bhandara,2021,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),20.889780889246282
Bhandara,2022,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),20.980965522456387
Bhandara,2023,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),10.199414099176863
Bhandara,2025,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),15.101759506441681
Bhandara,2030,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),25.800371803060102
Bhandara,2035,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),17.94981249594744
Bhandara,2040,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),15.934883004047606
Bhandara,2045,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),12.109059731817212
Bhandara,2050,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),14.935199319664036
Bhandara,2017,Minor Pulses,MINOR PULSES YIELD (Kg per ha),78.50047973141724
Bhandara,2018,Minor Pulses,MINOR PULSES YIELD (Kg per ha),52.5004201403124
Bhandara,2019,Minor Pulses,MINOR PULSES YIELD (Kg per ha),257.4996902936468
Bhandara,2020,Minor Pulses,MINOR PULSES YIELD (Kg per ha),271.02501201059374
Bhandara,2021,Minor Pulses,MINOR PULSES YIELD (Kg per ha),240.84980380020886
Bhandara,2022,Minor Pulses,MINOR PULSES YIELD (Kg per ha),224.6712524041139
Bhandara,2023,Minor Pulses,MINOR PULSES YIELD (Kg per ha),136.49966976905108
Bhandara,2025,Minor Pulses,MINOR PULSES YIELD (Kg per ha),175.2119903454381
Bhandara,2030,Minor Pulses,MINOR PULSES YIELD (Kg per ha),326.5004039873175
Bhandara,2035,Minor Pulses,MINOR PULSES YIELD (Kg per ha),248.50017797478773
Bhandara,2040,Minor Pulses,MINOR PULSES YIELD (Kg per ha),251.3433199037829
Bhandara,2045,Minor Pulses,MINOR PULSES YIELD (Kg per ha),197.92903009659994
Bhandara,2050,Minor Pulses,MINOR PULSES YIELD (Kg per ha),237.59965620389738
Bhandara,2017,Groundnut,GROUNDNUT AREA (1000 ha),0.9899970790512868
Bhandara,2018,Groundnut,GROUNDNUT AREA (1000 ha),1.007901361804111
Bhandara,2019,Groundnut,GROUNDNUT AREA (1000 ha),1.006078879863432
Bhandara,2020,Groundnut,GROUNDNUT AREA (1000 ha),1.0089719410365543
Bhandara,2021,Groundnut,GROUNDNUT AREA (1000 ha),1.008824198553968
Bhandara,2022,Groundnut,GROUNDNUT AREA (1000 ha),1.0090906961389452
Bhandara,2023,Groundnut,GROUNDNUT AREA (1000 ha),0.9940296339905815
Bhandara,2025,Groundnut,GROUNDNUT AREA (1000 ha),1.007901361804111
Bhandara,2030,Groundnut,GROUNDNUT AREA (1000 ha),1.0095992009559231
Bhandara,2035,Groundnut,GROUNDNUT AREA (1000 ha),1.989674051472826
Bhandara,2040,Groundnut,GROUNDNUT AREA (1000 ha),1.0068410754208745
Bhandara,2045,Groundnut,GROUNDNUT AREA (1000 ha),1.0095501266518867
Bhandara,2050,Groundnut,GROUNDNUT AREA (1000 ha),1.0068410754208745
Bhandara,2017,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.01006289173406738
Bhandara,2018,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9953108758937705
Bhandara,2019,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9936520611709052
Bhandara,2020,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9978900792432817
Bhandara,2021,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9977384576049635
Bhandara,2022,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9979438285235642
Bhandara,2023,Groundnut,GROUNDNUT PRODUCTION (1000 tons),-0.009833332387823135
Bhandara,2025,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9953108758937705
Bhandara,2030,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9969023390525251
Bhandara,2035,Groundnut,GROUNDNUT PRODUCTION (1000 tons),1.0096228647065906
Bhandara,2040,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9904675219808845
Bhandara,2045,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9943271861395386
Bhandara,2050,Groundnut,GROUNDNUT PRODUCTION (1000 tons),0.9904675219808845
Bhandara,2017,Groundnut,GROUNDNUT YIELD (Kg per ha),399.90000385726034
Bhandara,2018,Groundnut,GROUNDNUT YIELD (Kg per ha),509.6674065267569
Bhandara,2019,Groundnut,GROUNDNUT YIELD (Kg per ha),1125.5685936063287
Bhandara,2020,Groundnut,GROUNDNUT YIELD (Kg per ha),598.6553781936371
Bhandara,2021,Groundnut,GROUNDNUT YIELD (Kg per ha),582.8997296297856
Bhandara,2022,Groundnut,GROUNDNUT YIELD (Kg per ha),612.7512486248595
Bhandara,2023,Groundnut,GROUNDNUT YIELD (Kg per ha),336.0904858902936
Bhandara,2025,Groundnut,GROUNDNUT YIELD (Kg per ha),509.6674065267569
Bhandara,2030,Groundnut,GROUNDNUT YIELD (Kg per ha),709.774451530092
Bhandara,2035,Groundnut,GROUNDNUT YIELD (Kg per ha),932.9006081288017
Bhandara,2040,Groundnut,GROUNDNUT YIELD (Kg per ha),452.505189789021
Bhandara,2045,Groundnut,GROUNDNUT YIELD (Kg per ha),833.099607875711
Bhandara,2050,Groundnut,GROUNDNUT YIELD (Kg per ha),452.505189789021
Bhandara,2017,Sesamum,SESAMUM AREA (1000 ha),0.009287979311507932
Bhandara,2018,Sesamum,SESAMUM AREA (1000 ha),1.0011431113309355
Bhandara,2019,Sesamum,SESAMUM AREA (1000 ha),1.0011431113309355
Bhandara,2020,Sesamum,SESAMUM AREA (1000 ha),1.0011749666442666
Bhandara,2021,Sesamum,SESAMUM AREA (1000 ha),1.0003355747958365
Bhandara,2022,Sesamum,SESAMUM AREA (1000 ha),1.0011749666442666
Bhandara,2023,Sesamum,SESAMUM AREA (1000 ha),1.0008988446256586
Bhandara,2025,Sesamum,SESAMUM AREA (1000 ha),0.9986867743573695
Bhandara,2030,Sesamum,SESAMUM AREA (1000 ha),1.0003355747958365
Bhandara,2035,Sesamum,SESAMUM AREA (1000 ha),1.0003355747958365
Bhandara,2040,Sesamum,SESAMUM AREA (1000 ha),1.0008988446256586
Bhandara,2045,Sesamum,SESAMUM AREA (1000 ha),1.0011749666442666
Bhandara,2050,Sesamum,SESAMUM AREA (1000 ha),1.0003355747958365
Bhandara,2017,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.009630190188429033
Bhandara,2018,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.0016474535512158717
Bhandara,2019,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.0016474535512158717
Bhandara,2020,Sesamum,SESAMUM PRODUCTION (1000 tons),0.010094089139595974
Bhandara,2021,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.008360033642452303
Bhandara,2022,Sesamum,SESAMUM PRODUCTION (1000 tons),0.010094089139595974
Bhandara,2023,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.005014631804671099
Bhandara,2025,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.010436510513225139
Bhandara,2030,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.008360033642452303
Bhandara,2035,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.008360033642452303
Bhandara,2040,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.005014631804671099
Bhandara,2045,Sesamum,SESAMUM PRODUCTION (1000 tons),0.010094089139595974
Bhandara,2050,Sesamum,SESAMUM PRODUCTION (1000 tons),-0.008360033642452303
Bhandara,2017,Sesamum,SESAMUM YIELD (Kg per ha),249.989930576101
Bhandara,2018,Sesamum,SESAMUM YIELD (Kg per ha),286.493500687857
Bhandara,2019,Sesamum,SESAMUM YIELD (Kg per ha),286.493500687857
Bhandara,2020,Sesamum,SESAMUM YIELD (Kg per ha),374.99035842539513
Bhandara,2021,Sesamum,SESAMUM YIELD (Kg per ha),200.00967381335605
Bhandara,2022,Sesamum,SESAMUM YIELD (Kg per ha),374.99035842539513
Bhandara,2023,Sesamum,SESAMUM YIELD (Kg per ha),249.99001721240714
Bhandara,2025,Sesamum,SESAMUM YIELD (Kg per ha),111.01017808558007
Bhandara,2030,Sesamum,SESAMUM YIELD (Kg per ha),200.00967381335605
Bhandara,2035,Sesamum,SESAMUM YIELD (Kg per ha),200.00967381335605
Bhandara,2040,Sesamum,SESAMUM YIELD (Kg per ha),249.99001721240714
Bhandara,2045,Sesamum,SESAMUM YIELD (Kg per ha),374.99035842539513
Bhandara,2050,Sesamum,SESAMUM YIELD (Kg per ha),200.00967381335605
Bhandara,2017,Oilseeds,OILSEEDS AREA (1000 ha),90.99036367686529
Bhandara,2018,Oilseeds,OILSEEDS AREA (1000 ha),101.93070258855698
Bhandara,2019,Oilseeds,OILSEEDS AREA (1000 ha),39.05026043081011
Bhandara,2020,Oilseeds,OILSEEDS AREA (1000 ha),41.129481573297426
Bhandara,2021,Oilseeds,OILSEEDS AREA (1000 ha),38.002570002961534
Bhandara,2022,Oilseeds,OILSEEDS AREA (1000 ha),39.062324993810876
Bhandara,2023,Oilseeds,OILSEEDS AREA (1000 ha),36.101125520449045
Bhandara,2025,Oilseeds,OILSEEDS AREA (1000 ha),40.95822570773214
Bhandara,2030,Oilseeds,OILSEEDS AREA (1000 ha),43.912648448581194
Bhandara,2035,Oilseeds,OILSEEDS AREA (1000 ha),48.886713180866764
Bhandara,2040,Oilseeds,OILSEEDS AREA (1000 ha),47.92500765538762
Bhandara,2045,Oilseeds,OILSEEDS AREA (1000 ha),46.07338195444288
Bhandara,2050,Oilseeds,OILSEEDS AREA (1000 ha),47.84975791277395
Bhandara,2017,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.998660972780193
Bhandara,2018,Oilseeds,OILSEEDS PRODUCTION (1000 tons),4.001469002765738
Bhandara,2019,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.983588740668701
Bhandara,2020,Oilseeds,OILSEEDS PRODUCTION (1000 tons),7.950265777330095
Bhandara,2021,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.9985560908689095
Bhandara,2022,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.979467228504667
Bhandara,2023,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.9624062966546845
Bhandara,2025,Oilseeds,OILSEEDS PRODUCTION (1000 tons),6.017868794228129
Bhandara,2030,Oilseeds,OILSEEDS PRODUCTION (1000 tons),8.023657346854897
Bhandara,2035,Oilseeds,OILSEEDS PRODUCTION (1000 tons),8.031933710669854
Bhandara,2040,Oilseeds,OILSEEDS PRODUCTION (1000 tons),5.053119424697151
Bhandara,2045,Oilseeds,OILSEEDS PRODUCTION (1000 tons),7.968576032253999
Bhandara,2050,Oilseeds,OILSEEDS PRODUCTION (1000 tons),6.066128146585619
Bhandara,2017,Oilseeds,OILSEEDS YIELD (Kg per ha),60.98980298292568
Bhandara,2018,Oilseeds,OILSEEDS YIELD (Kg per ha),40.01039999495006
Bhandara,2019,Oilseeds,OILSEEDS YIELD (Kg per ha),152.36651897056973
Bhandara,2020,Oilseeds,OILSEEDS YIELD (Kg per ha),189.69337190594266
Bhandara,2021,Oilseeds,OILSEEDS YIELD (Kg per ha),157.69819843230496
Bhandara,2022,Oilseeds,OILSEEDS YIELD (Kg per ha),151.9988481119174
Bhandara,2023,Oilseeds,OILSEEDS YIELD (Kg per ha),162.46156216159207
Bhandara,2025,Oilseeds,OILSEEDS YIELD (Kg per ha),147.79136705060867
Bhandara,2030,Oilseeds,OILSEEDS YIELD (Kg per ha),181.48244968460077
Bhandara,2035,Oilseeds,OILSEEDS YIELD (Kg per ha),161.92218044301924
Bhandara,2040,Oilseeds,OILSEEDS YIELD (Kg per ha),108.57021177010566
Bhandara,2045,Oilseeds,OILSEEDS YIELD (Kg per ha),169.75204196811003
Bhandara,2050,Oilseeds,OILSEEDS YIELD (Kg per ha),128.22097563009325
Bhandara,2017,Sugarcane,SUGARCANE AREA (1000 ha),0.9965489909423164
Bhandara,2018,Sugarcane,SUGARCANE AREA (1000 ha),0.049455324339079176
Bhandara,2019,Sugarcane,SUGARCANE AREA (1000 ha),0.9985667225003008
Bhandara,2020,Sugarcane,SUGARCANE AREA (1000 ha),0.9987760027671166
Bhandara,2021,Sugarcane,SUGARCANE AREA (1000 ha),0.994008536713026
Bhandara,2022,Sugarcane,SUGARCANE AREA (1000 ha),0.9951560048331496
Bhandara,2023,Sugarcane,SUGARCANE AREA (1000 ha),0.9954736352047897
Bhandara,2025,Sugarcane,SUGARCANE AREA (1000 ha),0.9990132370421501
Bhandara,2030,Sugarcane,SUGARCANE AREA (1000 ha),1.0078530097559204
Bhandara,2035,Sugarcane,SUGARCANE AREA (1000 ha),1.0015219224417544
Bhandara,2040,Sugarcane,SUGARCANE AREA (1000 ha),0.9992572106421713
Bhandara,2045,Sugarcane,SUGARCANE AREA (1000 ha),1.0006459888589498
Bhandara,2050,Sugarcane,SUGARCANE AREA (1000 ha),0.9995304374167242
Bhandara,2017,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.0840784544369733
Bhandara,2018,Sugarcane,SUGARCANE PRODUCTION (1000 tons),1.89340989711037
Bhandara,2019,Sugarcane,SUGARCANE PRODUCTION (1000 tons),5.090194458072585
Bhandara,2020,Sugarcane,SUGARCANE PRODUCTION (1000 tons),5.05412069743495
Bhandara,2021,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.1886992408783605
Bhandara,2022,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.132342654801686
Bhandara,2023,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.119987207858923
Bhandara,2025,Sugarcane,SUGARCANE PRODUCTION (1000 tons),5.025730739538414
Bhandara,2030,Sugarcane,SUGARCANE PRODUCTION (1000 tons),7.787480803139214
Bhandara,2035,Sugarcane,SUGARCANE PRODUCTION (1000 tons),5.9977851328702165
Bhandara,2040,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.01718223154894
Bhandara,2045,Sugarcane,SUGARCANE PRODUCTION (1000 tons),2.9905173374112444
Bhandara,2050,Sugarcane,SUGARCANE PRODUCTION (1000 tons),3.9578316994474214
Bhandara,2017,Sugarcane,SUGARCANE YIELD (Kg per ha),5000.009326828116
Bhandara,2018,Sugarcane,SUGARCANE YIELD (Kg per ha),5250.00982647857
Bhandara,2019,Sugarcane,SUGARCANE YIELD (Kg per ha),7424.716334723819
Bhandara,2020,Sugarcane,SUGARCANE YIELD (Kg per ha),7116.493195861518
Bhandara,2021,Sugarcane,SUGARCANE YIELD (Kg per ha),6389.5465205399005
Bhandara,2022,Sugarcane,SUGARCANE YIELD (Kg per ha),5657.9940709398525
Bhandara,2023,Sugarcane,SUGARCANE YIELD (Kg per ha),5490.9033626314385
Bhandara,2025,Sugarcane,SUGARCANE YIELD (Kg per ha),6857.0097082013435
Bhandara,2030,Sugarcane,SUGARCANE YIELD (Kg per ha),7244.202822351466
Bhandara,2035,Sugarcane,SUGARCANE YIELD (Kg per ha),7432.3152438398765
Bhandara,2040,Sugarcane,SUGARCANE YIELD (Kg per ha),4111.451117716495
Bhandara,2045,Sugarcane,SUGARCANE YIELD (Kg per ha),3789.2714311165805
Bhandara,2050,Sugarcane,SUGARCANE YIELD (Kg per ha),4922.025912295584
Bhandara,2017,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2018,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2019,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2020,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2021,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2022,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2023,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2025,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2030,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2035,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2040,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2045,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2050,Cotton,COTTON AREA (1000 ha),0.0
Bhandara,2017,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2018,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2019,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2020,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2021,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2022,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2023,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2025,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2030,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2035,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2040,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2045,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2050,Cotton,COTTON PRODUCTION (1000 tons),0.0
Bhandara,2017,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2018,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2019,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2020,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2021,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2022,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2023,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2025,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2030,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2035,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2040,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2045,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2050,Cotton,COTTON YIELD (Kg per ha),0.0
Bhandara,2017,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.001603882143134
Bhandara,2018,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.001603882143134
Bhandara,2019,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.001603882143134
Bhandara,2020,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2021,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),3.0009648123937795
Bhandara,2022,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2023,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2025,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2030,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2035,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2040,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2045,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2050,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000748860016718
Bhandara,2017,Fertilizers,NITROGEN SHARE IN NPK (Percent),67.02352168613287
Bhandara,2018,Fertilizers,NITROGEN SHARE IN NPK (Percent),73.90011668104135
Bhandara,2019,Fertilizers,NITROGEN SHARE IN NPK (Percent),64.05415554674333
Bhandara,2020,Fertilizers,NITROGEN SHARE IN NPK (Percent),54.91052277753225
Bhandara,2021,Fertilizers,NITROGEN SHARE IN NPK (Percent),50.04556622566814
Bhandara,2022,Fertilizers,NITROGEN SHARE IN NPK (Percent),49.095468466287784
Bhandara,2023,Fertilizers,NITROGEN SHARE IN NPK (Percent),54.10004988610079
Bhandara,2025,Fertilizers,NITROGEN SHARE IN NPK (Percent),50.10030617450444
Bhandara,2030,Fertilizers,NITROGEN SHARE IN NPK (Percent),49.89954331828595
Bhandara,2035,Fertilizers,NITROGEN SHARE IN NPK (Percent),70.89957660497883
Bhandara,2040,Fertilizers,NITROGEN SHARE IN NPK (Percent),54.986129897294845
Bhandara,2045,Fertilizers,NITROGEN SHARE IN NPK (Percent),56.94582154646956
Bhandara,2050,Fertilizers,NITROGEN SHARE IN NPK (Percent),58.915228865088
Bhandara,2017,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.500043087906036
Bhandara,2018,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),26.088905598592316
Bhandara,2019,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.51399685362084
Bhandara,2020,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.18805636816388
Bhandara,2021,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),26.903326317771597
Bhandara,2022,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),29.663215824630765
Bhandara,2023,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),13.499761752154722
Bhandara,2025,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),31.50029484185735
Bhandara,2030,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),20.93500765867095
Bhandara,2035,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),12.500261268234805
Bhandara,2040,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),28.84549629853559
Bhandara,2045,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),27.011840797130855
Bhandara,2050,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),25.150056900127208
Bhandara,2017,Fertilizers,POTASH SHARE IN NPK (Percent),0.018480025562594093
Bhandara,2018,Fertilizers,POTASH SHARE IN NPK (Percent),-0.0008971120709748703
Bhandara,2019,Fertilizers,POTASH SHARE IN NPK (Percent),2.9991473009485343
Bhandara,2020,Fertilizers,POTASH SHARE IN NPK (Percent),22.219785329772478
Bhandara,2021,Fertilizers,POTASH SHARE IN NPK (Percent),23.001326921476945
Bhandara,2022,Fertilizers,POTASH SHARE IN NPK (Percent),20.9521210209695
Bhandara,2023,Fertilizers,POTASH SHARE IN NPK (Percent),32.99906014086973
Bhandara,2025,Fertilizers,POTASH SHARE IN NPK (Percent),18.000929038257183
Bhandara,2030,Fertilizers,POTASH SHARE IN NPK (Percent),29.9991883239707
Bhandara,2035,Fertilizers,POTASH SHARE IN NPK (Percent),16.99941099132768
Bhandara,2040,Fertilizers,POTASH SHARE IN NPK (Percent),16.001227101665492
Bhandara,2045,Fertilizers,POTASH SHARE IN NPK (Percent),15.996579330594882
Bhandara,2050,Fertilizers,POTASH SHARE IN NPK (Percent),16.0005991202692
Bhandara,2017,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),2.200269544069684
