District,Year,Area,Production,Yield,Irrigated Area,Annual Rainfall,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),FOREST AREA (1000 ha),BARREN AND UNCULTIVABLE LAND AREA (1000 ha),LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),CULTIVABLE WASTE LAND AREA (1000 ha),PERMANENT PASTURES AREA (1000 ha),OTHER FALLOW AREA (1000 ha),CURRENT FALLOW AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),Min Temp (Centigrate),Max Temp (Centigrate),Precipitation (mm),Evapotranspiration (mm)
Amarawati,2021,1358.9702131958022,1272.1748562646853,18814.224087801267,6.094356930357517,884.2946309861788,43579.07837806581,51.04455650819935,58.42462447683191,45.49566668010827,26943.378414403072,32.76200855363282,36.04287975181602,27.303367099080305,12358.210399233047,17.187024063940004,16.50055685562897,9.442141144053519,81497.5747593664,109.64249559145311,302.8921149213984,19.968315993132634,47.86404602811791,8.223464806817683,25.51656196422107,12.14067315444383,37.7651225355316,765.1490515757671,933.8626939107193,127.60605650123219,21.024341596267494,33.09869892769551,1038.873996371947,714.121555812362
Amarawati,2022,1366.6939551394398,1288.93484975756,18814.22415029347,12.190960222825552,884.5124840711014,44375.01407831479,51.591181576991694,59.47605301745895,46.28375949145816,27467.088907187957,32.38589452267331,36.73927972258033,27.818611374093962,11739.890341965496,17.24486705995131,15.683512381412811,8.24698460800427,83028.43600949115,111.66538444645431,302.25959323829153,19.993553381268875,48.13737951620865,8.118702913360712,24.70071154935827,11.952868034399367,38.33435320233377,766.163013631075,929.1234760802411,127.24644557411082,21.041563825594412,33.10988757041247,1041.0465009027935,714.1215451300408
Amarawati,2023,1374.4176970830774,1305.6948432504346,18814.224150301183,17.95762840746051,884.7303816147031,45170.95014485021,52.12108640468609,60.52748161836986,47.071852302808054,27990.794962345342,32.03003373134721,37.43567969334464,28.333855360906156,11064.364744955086,17.27535200992107,14.789823240131298,7.094025484592691,84559.28469838781,113.68827340806541,301.6270711481102,20.018790767150108,48.41071274281994,8.013941009995317,23.884861082558675,11.765060107397186,38.90358415623078,767.176975686383,924.6535261288382,126.88415309517681,21.058786040035493,33.121076237391804,1043.21900543364,714.1215451287223
Amarawati,2025,1389.8651489718193,1339.2148302361836,18814.224150301183,27.84182449044379,885.1660877845483,46762.82209477783,53.09474328253003,62.63033877497878,48.648043751515615,29038.20707266011,31.395581984993388,38.828479726655495,29.364343622732015,9644.07470756143,17.2638723856602,12.90838862340857,5.082326290447157,87620.99537630497,117.73405111806781,300.36202696774745,20.06926554342258,48.95737932678224,7.804417193356103,22.253160200896282,11.389455481223695,40.04204548983512,769.204899796999,916.4007695246275,126.11702722932317,21.093230483803495,33.14345352282572,1047.5640144953331,714.1215451287223
Amarawati,2030,1428.4839546856065,1423.0147988657359,18814.224150301183,40.0984781080386,886.2553532091611,50742.50187802529,54.845354657726595,67.88748159868175,52.58851946028062,31656.74123137109,30.318208301280492,42.31047976404152,31.940564709598853,6594.157948661141,16.941838605038658,8.858944711075983,2.5607103820967825,95275.26542103598,127.84849560629362,297.1994189592875,20.195452479030013,50.32404611353731,7.2806076666207025,18.173908087629695,10.450429881001382,42.88819939803564,774.2747100735389,898.8084964515443,123.82456136875362,21.17934158578058,33.199396784935274,1058.426494909238,714.1215451287223
Amarawati,2035,1467.1026964023276,1506.8147669126984,18814.224150301183,38.84800429135082,887.3446186337738,54722.1814781295,55.710388652148936,73.14462443745568,56.52899516904563,34275.275944785506,29.835677474964594,45.79247970964529,34.51678579646568,5037.056852528726,16.47716636433921,6.783365449677758,2.6537406693715955,102929.52364343466,137.96294009451947,294.03681013667864,20.321639417456197,51.69071276955265,6.7567981497937275,14.0946559743631,9.511404280779068,45.73435330623616,779.344520503589,885.2255035304776,121.39380106831543,21.265452687757666,33.255340047044825,1069.2889753231432,714.1215451287223
Amarawati,2040,1505.7214381190483,1590.6147343770713,18814.224150301183,33.98749730761018,888.4339285170657,58701.86107823372,56.06396716537882,78.40176732144249,60.469470877810636,36893.81065819993,29.667722985177182,49.274479747031315,37.09300688333252,4609.073565140919,16.112391914385483,6.207218107717991,3.1344210635795187,110583.79368816566,148.07738446090536,290.8742004999208,20.44782635306363,53.057379425567994,6.232988623058327,10.015403809159714,8.572381487514471,48.580506927341844,784.4143307801289,876.3757069074438,119.57370510594768,21.351563804620586,33.31128330915437,1080.1514979773758,714.1215451287223
Amarawati,2045,1544.3401638365028,1674.4147024240337,18814.224150301183,30.72858459343692,889.5232384003577,62681.54086148117,56.1936167094164,83.65891022050029,64.40994658657564,39512.34481691091,29.619688471713125,52.75647973852622,39.66922797019936,4602.626727307535,15.913388661731016,6.19418626875557,3.1907450278010763,118238.06373289667,158.19182894913118,287.71159249146086,20.57401329092606,54.42404608158334,5.709179096322928,5.936151643956329,7.633353080334439,51.426660835542364,789.4841410566688,871.8769879702678,118.59736719622323,21.43767490659767,33.36722654700155,1091.0139783912807,714.1215451287223
Amarawati,2050,1582.9589055532238,1758.2146698884067,18814.224150301183,29.408164473532864,890.6125038249705,66661.22064472862,56.236962872965314,88.9160530592742,68.35042812134843,42130.87953032533,29.60774365568218,56.23847973002112,42.245448768864726,4652.527405330622,15.833159448519362,6.258670142362335,3.052657126311119,125892.33451652344,168.30627343735702,284.548982854703,20.700200229352248,55.79071273759868,5.185369579495952,1.8568995177055427,6.6943302870698425,54.272814743742885,794.5539514099639,870.1240978787054,118.21015069338554,21.523786008574753,33.4231697120616,1101.8764588051858,714.1215451287223
Beed,2018,1623.1678367690488,1285.3325261568573,15619.565033542902,-26.487201996870283,426.55986134750367,50109.26884267642,52.615167144879926,65.39613429871366,46.721538245064686,34163.099895967105,33.84758433992639,45.16178648082323,33.19462759946454,16466.243175817315,15.11493282057626,22.21831765717123,15.836579760873324,98424.45424420777,129.05385714309355,22.485324477523783,25.41791996043444,42.86953310287213,35.66527793917484,35.65383946027818,51.387379396501714,102.94084293608505,772.2152782206526,1027.7611853804563,132.49938792632764,20.121947665561496,33.58382861600929,773.2711248970357,660.0910925287293
Beed,2019,1637.8839623744723,1300.3471328913363,15332.859005474205,-15.27398879211978,415.72037893522213,48499.283944615134,52.41357381009254,62.805171017487694,45.006072443156114,34222.000991890134,34.07894880985583,45.2977602062927,33.21874601692605,16736.42818101096,15.020717205645846,22.579900642023336,15.782311893526245,96695.04066232516,126.2955988111608,22.474421336778214,25.621920086303604,43.36050810768173,34.62677674899092,35.531618043031564,52.66403220329393,102.9442980779508,774.448820403154,1032.313826684678,133.11935589928626,20.143237916894257,33.58731036273323,775.3423750079334,657.7449118990468
Beed,2020,1649.1627623048716,1315.3617396258155,15082.308938527573,-1.7757212334239796,407.59450234137387,46628.25680946634,52.21198047530515,59.844281804762986,43.1164691787273,34115.765081347694,34.310311759696965,45.22141431763647,33.121164097428206,16974.208431506377,14.933477172245826,22.887233987120034,15.694019582691073,94534.57206193062,122.9795918759284,22.46295712844638,25.825920093273425,43.893766805504534,33.64449355505553,35.409395093400924,52.73034728949236,102.89609916141414,774.5551778483488,1036.866444440349,133.73933123498762,20.164528285306773,33.58454771549867,777.4136247565511,657.6230203061666
Beed,2021,1656.8794952869032,1330.3763463602945,14871.735738694644,13.30736823784494,402.2830678115014,44583.55963212914,52.01038714051776,56.64472798018231,41.11230896306377,33850.90640629605,34.5416762296264,44.93623097092238,32.903862202536146,17170.14424655404,14.855906914717123,23.1289099776866,15.57321606119256,92022.23970271129,119.22668347156119,22.450658188183827,26.02991986244455,44.446207238095326,32.74217603163598,35.2871729099623,52.730796658544705,102.82705581442043,774.5558899447626,1041.4190857445706,134.35930509814045,20.18581865371929,33.575865136085106,779.4848752297286,657.6221942146445
Beed,2022,1661.0339268045987,1345.3909525044396,14703.451413972805,29.281880126602843,399.7927622802072,42455.93800106995,51.80879408242499,53.3425652639464,39.05240851955084,33436.141096588646,34.77303908446201,44.4489015494678,32.56915765372567,17313.80241115926,14.789342310632383,23.292639231285435,15.419755811300877,89237.59957173582,115.15604504761974,22.437392137304457,26.233919988313716,44.99300762927051,31.937411777526346,35.16495072652367,52.73079706863039,102.76345868480396,774.555890593549,1045.9717035002418,134.97927454364762,20.207109022131807,33.561748090062615,781.5561249783464,657.6221934607524
Beed,2023,1661.7423577623938,1360.4055592389186,14578.236701266216,45.496063045309185,400.0397231145453,40333.37389476972,51.6072007476376,50.069483333545705,36.99200828803842,32882.15910512516,35.00440355439145,43.769340968034996,32.120033142248516,17394.807142806934,14.73395515186735,23.366500540036455,15.232324293561902,86257.24115931481,110.88014176077468,22.423147342200743,26.437919995283536,45.50924656642113,31.241497276442583,35.04272854308505,52.730797068681,102.72635241196302,774.555890593629,1050.5243448044635,135.5992439891548,20.228399390544325,33.54281541159035,783.627374726964,657.6221934606594
Beed,2025,1653.787846489657,1390.4347727078766,14452.91339118932,76.40740746683508,408.00894104331604,36409.32933253733,51.20401421641014,44.06734661068597,33.05952335125937,31407.93464288621,35.467130974162025,41.88895089948697,30.89615534302174,17333.763637379157,14.653051439206603,23.206018927411833,14.74803089319079,79986.26312436038,102.10731928492868,22.392144011838194,26.845920128122522,46.35921979627394,30.191939987055825,34.798283410015785,52.73079706868101,102.78794610675133,774.555890593629,1059.6296274129068,136.83918877036334,20.270980010289602,33.49344944590101,787.7698749487593,657.6221934606594
Beed,2030,1597.0948101496842,1465.5078062326884,14708.173847747785,129.27406341179352,457.4328369965086,30431.709267284445,50.196047542473195,35.13349971418842,25.663500169362617,26319.23733032047,36.62394866853878,35.07351873806242,26.325765801948815,15753.314477119358,14.543642040154483,20.91914737617146,12.878632640403918,64885.43774333034,82.0451574056226,22.3101233075152,27.86591992517293,46.781505531602384,29.293366891583744,34.18717325901467,52.73079706868101,103.87198596731811,774.555890593629,1082.3927632883633,139.9390448331905,20.37743161819267,33.34006372541403,798.1261251409675,657.6221934606594
Beed,2035,1528.9285377758463,1540.5808393147495,15298.454712010733,143.6356576161311,515.6915005260239,29391.371973185753,49.18808114523087,33.933993597433336,22.135600100928105,20928.043318838485,37.78076712295969,27.62351738783579,20.964595943390854,12818.569986868297,14.430083908389404,16.931902590751186,10.448488670404558,53283.124991144265,67.54499770850732,22.243831126708894,28.88591984112268,44.94836873612459,29.703793182687356,33.576061575629524,52.73079706868101,105.63066628689828,774.555890593629,1105.1559462609212,143.03890384111475,20.483883109015984,33.20764309787032,808.4823749708959,657.6221934606594
Beed,2040,1481.318543896144,1615.653872396811,15774.587986744216,139.00842674468572,556.3363979566482,29606.06314901514,48.180114471293926,34.72972515904271,20.929287401328217,16873.74303533865,38.9375855773806,21.961269501710014,16.621875801805473,10056.35522046317,14.293276247196275,13.253432340464133,8.323665725763275,45927.14524314711,58.66184785197558,22.205259921234052,29.905919875971776,42.52705470842606,30.25007769608684,32.9649506584364,52.73079706868101,107.05397384910552,774.555890593629,1127.9190821363777,146.13875990394192,20.5903345998393,33.129122896075366,818.838625163104,657.6221934606594
Beed,2045,1457.9465385973201,1690.7269059216226,16021.927361467431,132.49461591096426,576.3169450197722,29267.263408210347,47.172147935704295,34.60976663434675,20.57442920323681,14608.146513308266,40.09440317675184,18.79372088571176,14.07824229056982,8351.52602685783,14.189809856733936,11.002537919537918,7.024008369776428,42080.55278193744,54.04857842801903,22.188518552802215,30.925919910820873,40.83884667683463,30.551890697968897,32.35383974124327,52.73079706868101,107.81562498649225,774.555890593629,1150.682218011834,149.23861891186618,20.69678655898164,33.094596659934645,829.1948749930324,657.6221934606594
Beed,2050,1449.3873005367666,1765.799939003684,16114.620513387023,129.10866960013263,583.6448702530423,28694.577378947113,46.164181400114664,33.9734162910867,20.455572678190876,13651.031593374637,41.25122163117275,17.459209901240012,12.973458262587547,7602.0498473705875,14.137964916250905,10.016906008246348,6.447095043017711,40467.579271358474,52.097487077451596,22.182971768845388,31.94591994566997,40.049910829948985,30.662551233523924,31.74272805785813,52.73079706868101,108.11079015277467,774.555890593629,1173.4454009843919,152.33847497469333,20.803238049804953,33.082971022481885,839.5511248229608,657.6221934606594
Bhandara,2018,457.44785900587084,706.1241854750522,14376.693271289689,106.74331697549493,1272.3247093879086,42544.6557005725,66.74807892715985,120.00913699010655,81.6758799038781,17466.318143111577,30.30709540792182,53.21829947451419,35.81939072436186,3778.925133682741,5.5021954708227705,10.511044904599329,7.869625852207056,68525.27620892235,183.4256851712755,268.1044789638471,18.200957575772293,93.42082841014192,27.87626460153561,129.51371364679426,10.176091398322319,14.718146829697169,358.14248288052386,498.3148001060613,129.26769896027142,21.20472537411754,32.96882985209085,1479.499079431887,910.5809245477392
Bhandara,2019,454.8290785327308,713.9196122141998,14341.457820169471,134.30583372688523,1289.0235494136712,42928.37459810525,67.27197933279415,121.35061848132361,80.38502778877344,16971.788013992395,30.054840057244057,52.20114631991617,34.18326625841131,3840.545623033304,6.421503810999338,10.686921821908467,7.997272911132882,68759.29776535183,184.3589835439222,267.84338669624736,18.344049092769172,93.71127953366187,27.694699835373232,129.2883458186387,11.428295874808562,14.072554463889212,357.69473770490947,498.35720663851157,128.0677056829589,21.22297098766342,32.97380905228036,1475.4049127323885,888.0209012235862
Bhandara,2020,452.21029805959074,721.7150389533474,14313.569280789281,135.6780906327771,1289.864701820259,43043.19271834764,67.70696846480215,121.88774204566379,78.55297928623003,16360.932188278846,29.79873774511572,50.66594087836445,32.25553296213595,3902.1664781437935,7.451135268533495,10.862798739217604,8.12491996680356,68550.7957022975,184.12617086150772,267.5569069541143,18.351408108546522,94.00173065718181,27.515037811119402,129.27671034892776,11.492479106969979,14.03895612179148,357.42427178324465,497.4602697246549,128.0114151617925,21.241216602077824,32.97878818445234,1470.0244832739436,886.8704919229253
Bhandara,2021,449.5915175864507,729.5104706616215,14290.995102460196,135.68733682707813,1289.8703782071552,42884.9805823819,68.04469823198853,121.60133919931707,76.24473110155843,15641.615087846165,29.54606365632656,48.6448731839184,30.076259038343,3963.78715037432,8.51522238692974,11.038675529619425,8.25256702247424,67907.62191244742,182.71048962410632,267.2478470579096,18.351457908054552,94.29218178070175,27.34210616877215,129.2766315700566,11.492913250994258,14.038728410069,357.3450436888384,495.7490835311154,128.01103904835392,21.259462216492224,32.98376731662432,1463.6629189076793,886.8627155339212
Bhandara,2022,446.9727373682488,737.3059023698958,14272.079130586742,135.68734525851596,1289.8703833844268,42460.500873514204,68.28133942976359,120.50739631966077,73.5431459739313,14826.482279781583,29.302910823475955,46.19469137359961,27.69865397919535,4025.4076397248828,9.538165681711925,11.214552446928561,8.380214081400066,66853.98365378792,180.1439736701802,266.91960511258594,18.35145795349235,94.58263308137794,27.17974069061902,129.27663149817266,11.492913647089846,14.038728202258914,357.4595711908465,493.3764285243881,128.0110387057743,21.277707830038104,32.98874653948634,1456.6189878364914,886.8627084396851
Bhandara,2023,444.3539566401706,745.1013291090433,14255.544978220925,135.68734525955648,1289.8703833850657,41786.513744787386,68.41731030818018,118.65420595382403,70.54295072112593,13932.644083155888,29.074117719238714,43.3927574165576,25.186271044634818,4087.028494835373,10.450414337666377,11.390429364237699,8.507861137070746,65428.477240099186,176.50396749922407,266.5760783748805,18.35145795349796,94.87308420489788,27.03076256163469,129.2766314981638,11.492913647138732,14.038728202233266,357.76002243505826,490.51167927936723,128.011038705732,21.295953444452508,32.993725648985816,1449.1736534523611,886.8627084388095
Bhandara,2025,439.1163959488286,760.692187556465,14226.256885943192,135.6873452595565,1289.8703833850657,39798.202185935894,68.40724959797646,112.99594392996639,64.0479999806046,11994.979136602366,28.672737120188707,37.11337999160624,20.040849212706597,4210.270022176389,11.72187955075643,11.742183071948656,8.763155251667252,61671.62556413349,166.50053023920026,265.8605248131543,18.35145795349796,95.45398662909402,26.779444705489414,129.2766314981638,11.492913647138733,14.038728202233266,358.8459239010161,484.00071081188355,128.011038705732,21.332444671544263,33.00368400401982,1434.0615538294846,886.8627084388095
Bhandara,2030,426.0224933281903,799.6693262213294,14161.810400744529,135.6873452595565,1289.8703833850657,32811.297856085555,67.21583997674391,92.72451083887864,49.0057354669511,7398.594300874026,28.03984826918414,22.08967098701993,9.556875091237114,4518.373566208984,10.702409463853014,12.621567404679709,9.401390549551532,49922.50766512321,133.45921237114783,264.1143683884459,18.35145795349796,96.90624242384996,26.42085274636005,129.2766314981638,11.492913647138733,14.038728202233266,363.10643793672506,469.82344252087006,128.011038705732,21.423672741879226,33.02857982358729,1402.6358725520965,886.8627084388095
Bhandara,2035,412.928590707552,838.6464698553204,14115.461498482267,135.6873452595565,1289.8703833850657,26390.717236600343,65.54325844430701,74.18369278790075,40.23312144228659,4868.630506340383,27.821144939802636,14.325254678927532,5.852237365231376,4826.476561601689,5.639375734088602,13.500951864318079,10.039625844180666,40058.82999674654,104.38578525979041,262.77747366218193,18.35145795349796,98.35849839576217,26.322201374252337,129.2766314981638,11.492913647138733,14.038728202233266,367.04563270913394,464.9718018363811,128.011038705732,21.51490081134567,33.05347562048226,1385.6682813188834,886.8627084388095
Bhandara,2040,399.8346883418518,877.6236134893115,14093.457287468384,135.6873452595565,1289.8703833850657,22591.93209505061,64.34061717161958,63.42568223390939,37.20462257526318,4524.162919249782,27.78869482468675,13.731967057839233,7.34630223106614,5134.580105634284,0.8261967823956446,14.380336197049132,10.677861142064945,34640.20005420546,87.84159760319037,261.9981805946791,18.35145795349796,99.81075419051813,26.317309783264193,129.2766314981638,11.492913647138733,14.038728202233266,369.30312517437267,466.83883678357876,128.011038705732,21.606128880812108,33.078371530739766,1379.3643021410962,886.8627084388095
Bhandara,2045,386.7407859761515,916.6007571233026,14086.833563698843,135.6873452595565,1289.8703833850657,21009.574565847106,63.747803605273475,59.074583535249,36.78521753958112,5088.456532004744,27.79975796614069,15.77049995715278,10.021970280027281,5442.68364966688,-1.8417749123899352,15.259720529780182,11.316096439949227,32558.366763306785,81.26450225750048,261.64745690234895,18.35145795349796,101.26301016243032,26.32603406949544,129.2766314981638,11.492913647138733,14.038728202233266,370.221101146356,469.86421568533973,128.011038705732,21.697356950278547,33.10326735030724,1377.7467460625614,886.8627084388095
Bhandara,2050,373.64688335551324,955.5779007572936,14085.69812710735,135.6873452595565,1289.8703833850657,20532.76759335277,63.531203987922105,57.81725827194293,36.94602150301821,5599.551363068869,27.80897173241826,17.4302577613443,11.753135404041586,5750.787193699476,-2.8537058417780923,16.139104925964894,11.95433172155777,31994.80912593603,79.40392039400612,261.5244057403072,18.35145795349796,102.71526613434253,26.330566095984683,129.2766314981638,11.492913647138733,14.038728202233266,370.50087912935635,471.64979117842853,128.011038705732,21.788585020613514,33.12816316987472,1377.4869664013177,886.8627084388095
Buldhana,2018,1071.0933687546737,1252.944460309251,19342.724540172174,11.996169362714056,728.4371172281107,58875.00994046851,51.43231820414209,87.64563612878095,69.08987460042897,33749.877917646896,38.351611902994044,52.34077878918729,38.732694816526724,13139.274066250455,12.455200328930193,19.537128789759944,13.468972812589904,92797.68296522206,127.0726254497101,92.73678478354596,46.08869134882239,57.99860542910778,28.77726297979811,38.07448538216843,26.52158056450576,18.903362623853198,663.7636216779815,915.2294741736991,140.17675532396348,21.229264944728598,33.5734714269734,788.2128814648164,679.5098219681297
Buldhana,2019,1115.9381489140117,1267.5124353937604,18616.566165953947,25.09430478151299,738.5292925732558,60063.183501411506,51.570173547976815,89.4446361823992,70.45213802645839,30524.062824108678,38.73092526944809,48.05921285743622,36.789204821437195,12723.736579015282,12.36409266903572,18.899684849242853,12.89557104141364,84732.20105763382,106.09133980447831,93.55956009187632,45.66488128146534,58.641848657337746,29.139317819700658,38.069785555324415,26.909189111412857,16.723121031757838,663.1399372405004,919.2156809678135,138.1965393704401,21.249137018020157,33.59051511994557,789.7057877151892,656.8667426140786
Buldhana,2020,1118.1303793446157,1282.0803695263926,17869.02535433065,25.758611298063038,739.0344902930041,61251.35241567882,51.75769276787049,91.24363620868058,71.81439627252288,26948.739463309117,39.110238735261746,43.31232950822852,34.71642653929181,12206.19713204703,12.270132748631772,18.11024346439742,12.24757965742766,76060.42745843859,83.00425003500128,94.38296653728807,45.234769688877705,59.28509181171796,29.501372753296423,38.13980464438599,26.92912011935142,16.611507598487613,662.5162528030193,923.2018877619278,135.63595300273192,21.269008836680285,33.600527130473964,791.1986866557072,655.7083575387812
Buldhana,2021,1118.145111958594,1296.6482627071475,17124.373282847715,25.76309850291088,739.0378966700302,62439.52597662181,51.98798681559729,93.04263615295142,73.1766545185874,23174.5504110666,39.489552101715795,38.29465868892641,32.583781600827365,11609.918440281357,12.179863717854857,17.203871627752317,11.55110415097031,67095.12384634357,58.74716764289174,95.20324672462111,44.796923357165625,59.92833518764743,29.863427686892187,38.28375215787191,26.92925499050754,16.610752733751497,661.8925689389098,927.1880945560421,132.60378150519415,21.28888078265613,33.603411756699735,792.6915880328436,655.7005238376247
Buldhana,2022,1118.1451253882185,1311.2162377916568,16407.006581996677,25.76310259608765,739.0378997765359,63627.69953756481,52.254058666348165,94.84163619290123,74.53890758468702,19355.48633385343,39.868865567529454,33.205612079740064,30.456726700916548,10959.522789342018,12.098074019835291,16.217624478948267,10.831835081200568,58147.02397662736,34.29845110791266,96.01779602122421,44.34931944256913,60.57157841587739,30.22548262048795,38.497011359404965,26.92925511356533,16.610752045055627,661.2688850748004,931.1742992075701,129.2317172737526,21.308752601316257,33.59930661533194,794.1844918465981,655.7005166906847
Buldhana,2023,1118.1451253898756,1325.784212876166,15739.844493749417,25.76310259659281,739.0378997769194,64815.86845183211,52.54892725497275,96.64063612350364,75.90117101071642,15638.946391900256,40.24817903334311,28.236737474720886,28.393928303211876,10279.600796912433,12.02774553531366,15.188458469230817,10.113770399020924,49507.740023228675,10.613173701749886,96.82452307935775,43.890015294797145,61.21482164410735,30.587537522852642,38.77184698155766,26.929255113580517,16.610752044970628,660.6452006373192,935.1605081442707,125.66453396118033,21.328624674607816,33.58856855643683,795.6773980969709,655.7005166898027
Buldhana,2025,1118.1451253898758,1354.9200811414303,14632.346546006758,25.76310259659282,739.0378997769194,67192.21092704243,53.197882532643106,100.23863620340327,78.62568750284545,9019.696168470804,41.006805865610815,19.32101872869984,24.649710550307343,8922.043660593314,11.925049959519656,13.137711032214701,8.762785353151553,34142.01405482672,-31.111664300146217,98.40580439581379,42.93207539511603,62.501308026717524,31.311647296350955,39.46462037315829,26.929255113580517,16.610752044970628,659.3978320490429,943.1329217324993,118.5292339651116,21.3683685665595,33.549559545794025,798.6632032878617,655.7005166898026
Buldhana,2030,1118.1451253898758,1427.7597927564684,13599.968792113517,25.76310259659282,739.0378997769194,73133.06943840603,54.884718590371975,109.23363619812596,85.436978733168,409.63936887489217,42.903372995959884,7.231995408311992,18.606720204245235,6280.400579533321,11.81508070546169,9.160109218678988,6.430941256341067,13058.239140913996,-80.4559819847387,102.02080454770184,40.38106512742949,65.71752431556685,33.121921870636555,41.486934871746854,26.929255113580517,16.610752044970628,656.2794112950664,963.0639578456572,105.94144756011836,21.467728041807288,33.38911203630943,806.127717483398,655.7005166898026
Buldhana,2035,1118.1451253898758,1500.5995862752607,14570.820222402526,25.76310259659282,739.0378997769194,79073.92794976964,56.23705011372009,118.22863619284863,92.24828550338523,2017.5618723638545,44.799940126308954,8.468383456032882,16.883123395125484,5173.9705129389495,11.682166233283446,7.502637293967357,5.656291765735728,14588.772204041263,-57.91107233646186,104.76061252232824,38.05032898514604,68.93374067826592,34.93219641369109,43.05939585505872,26.929255113580517,16.610752044970628,653.1609905410901,982.9949896736425,104.3339909798857,21.567087899002217,33.22395187834281,813.5922365521707,655.7005166898026
Buldhana,2040,1118.1451253898758,1573.4393388421756,16026.303288744182,25.76310259659282,739.0378997769194,85014.78181445756,57.05473902536128,127.22363618757132,99.05957673370779,6763.2959827660925,46.69650725665802,13.984929111147679,17.116881439810136,5035.530132615359,11.446833360562449,7.300769099001183,5.659287153719028,24418.769290109532,-13.73106316903295,106.38430855451732,36.45927501031435,72.14995681941573,36.74247098797669,43.875532729802565,26.929255113580517,16.610752044970628,650.042569213742,1002.9260257868004,108.73254035835316,21.666447501565717,33.115048252266995,821.0567507477069,655.7005166898026
Buldhana,2045,1118.1451253898758,1646.2790504572135,17003.591628085513,25.76310259659282,739.0378997769194,90955.64032582116,57.43665947527519,136.218636182294,105.87087832396013,10000.937767441908,48.59307438700709,17.783453533306332,17.590998536850886,5158.318962219587,11.229388257811005,7.488711655967338,5.794856784561434,32058.62749864166,16.88029740495743,107.11920997445145,35.65315777529733,75.36617303441531,38.55274553103122,44.18300422614622,26.929255113580517,16.610752044970628,646.9241475997081,1022.8570618999584,113.01707494605844,21.76580710412922,33.06329664660044,828.5212698164796,655.7005166898026
Buldhana,2050,1118.1451253898758,1719.1188439760058,17433.56257816013,25.76310259659282,739.0378997769194,96896.49883718476,57.575633109322865,145.21363617701667,112.68217473424757,11315.45831083718,50.489641517356155,19.287973999555362,17.834987331356388,5250.107575134492,11.10565451506803,7.62793760499714,5.868263336455749,35597.110991044625,30.20260546155904,107.3736081027117,35.34541890344681,78.58238917556513,40.36302007408575,44.2703687843798,26.929255113580517,16.610752044970628,643.8057268457317,1042.7880937279438,115.23756221554075,21.865166834008434,33.04476480025139,835.9857864486341,655.7005166898026
Chandrapur,2018,894.3848930448931,663.8535303245434,14397.896197399066,87.2745060288018,1128.007190422297,58246.96877937576,62.05773548609202,91.97263974831226,75.89692856597708,27074.727452417956,28.331578647392597,41.802383439017675,36.7653431490299,5136.079749056487,6.963575782573549,9.623358495398776,8.154010072626491,88403.1619752042,139.88923959462974,1484.1240010331444,39.845200131294185,175.17669776777856,58.95007476171147,103.09880379982593,23.59437875600588,58.649277369147626,637.3095601124855,750.6664571768413,118.37691406289667,22.210081476117473,33.55394009023106,1418.3490779296692,911.0052141956126
Chandrapur,2019,891.0269548546263,648.6795021472814,13753.381886921105,109.63793295825664,1125.5284350926343,59059.32447729322,62.33116262282863,93.24623747234602,76.47815154860974,27243.011372984733,27.865256345946143,42.26619755850325,37.40877412790894,5231.959748915013,6.985261243683364,9.469885591274572,8.028614815155859,88529.9324918405,139.87624382246383,1483.7270601109894,39.805439896556514,176.55547257215557,58.975884656031454,103.6392759082002,25.155950000914757,57.8803176839338,638.4820629024819,751.5797226609686,118.37969822451447,22.396464886209937,33.55474221204834,1413.0310161610334,888.5845077546824
Chandrapur,2020,887.6690161671225,635.1708359282999,13724.47275856702,110.75134242373315,1123.0496797629717,59389.88613711146,62.34804624603162,93.76957853525761,76.48750937961262,27261.36800304083,27.446281258355114,42.606331543215234,37.83865361567879,5327.839748773537,7.045034747398668,9.277546859581632,7.870429950558091,88069.08896279085,138.93138844429802,1483.2548393017614,39.76448559130885,177.93424705311705,58.85836876611199,104.7692742895005,25.234925709899514,57.077158106422615,639.5357706578743,752.1518360426194,118.33293081297658,22.58081993703406,33.55472845978648,1406.5128688567856,887.4478353014287
